Gene	Rodriguez_Pineiro_1	Rodriguez_Pineiro_2	Rodriguez_Pineiro_3	Rodriguez_Pineiro_4	Rodriguez_Pineiro_5	Rodriguez_Pineiro_6	Rodriguez_Pineiro_7	Rodriguez_Pineiro_8	Rodriguez_Pineiro_9	Rodriguez_Pineiro_10	Rodriguez_Pineiro_11		Cyt Andreyev	Nucl Andreyev	Microsomes Andreyev	PM Andreyev	ER Andreyev	Mito Andreyev		Cyt Carvalho	Nucl Carvalho	Mit Carvalho		Cyt Boisvert	Nucl Boisvert	Nucleolus Boisvert		Cyt Pinto	Nucl Pinto	Tot Pinto		Cyt Choi	Nucl Choi	Pellet Choi	Nucl soluble Choi		Cyt Mulvey	Nucl Mulvey	Total Mulvey		cyt Bileck	Nucl Bileck		Cyt Thakar	Nucl Thakar	TOT Thakar		Cyt Larance	Nucleus Larance	Cytoskeleton Larance	Membrane Larance
SLC25A17	1	1	1	1	1	1	12	24	28	74	62		1	1	1	1	1	1		1	1	100		15	21	64		1	1	1		1	1	1	1		1	1	1		1	1		1	1	100		1	1	1	1
PEX13	1	1	1	1	1	12	16	52	68	8	42		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
SCP2	1	1	1	1	1	10	12	32	10	74	60		8	1	90	44	46	14		50	3	47		13	81	6		6	12	81		100	1	1	1		73	9	19		99	1		4	11	86		1	3	1	97
ACAD11	1	1	1	1	1	24	10	18	90	18	40		1	1	56	60	80	4		1	1	1		73	26	1		1	1	1		1	1	1	1		1	1	1		1	1		1	90	10		1	1	1	1
ACOX3	1	1	1	1	1	1	1	1	1	1	1		1	1	26	46	120	8		78	21	1		1	1	1		1	1	100		1	1	1	1		100	1	1		100	1		1	1	1		1	1	1	1
PEX3	1	1	1	1	4	28	34	34	48	14	38		1	1	1	1	1	1		1	94	6		94	4	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
HACL1	1	1	1	1	1	22	46	30	48	18	30		1	1	1	1	1	1		28	53	19		60	39	1		1	1	1		1	1	1	1		1	1	1		1	1		1	85	15		1	1	1	1
PEX14	1	1	1	1	18	30	50	24	34	14	26		12	1	114	42	32	1		36	42	22		55	44	1		1	100	1		1	1	1	1		1	43	57		100	1		1	1	100		1	11	1	89
AARS2	1	1	1	1	1	1	12	20	90	24	56		1	30	1	32	62	76		1	19	81		32	55	13		1	1	100		1	1	1	1		1	1	1		100	1		1	1	100		1	1	1	100
ABCB7	1	1	1	1	1	1	82	36	1	48	34		1	24	1	1	68	108		1	38	62		20	65	15		1	1	1		1	1	1	1		1	1	1		100	1		1	1	100		3	6	1	91
ABHD10	1	1	1	1	1	1	1	46	92	48	12		1	1	1	1	1	1		1	35	65		25	61	14		34	17	50		100	1	1	1		15	5	80		96	4		1	6	94		1	2	1	98
ABHD11	1	1	1	1	1	1	1	40	76	48	32		1	60	1	1	60	80		1	54	46		9	83	9		1	1	99		1	1	1	1		70	30	1		100	1		1	1	1		1	1	1	100
ACAA2	1	1	1	1	6	14	22	42	56	42	16		1	12	1	12	68	104		1	36	64		11	79	11		1	8	92		100	1	1	1		18	20	62		93	7		1	1	100		1	1	1	100
ACAD8	1	1	1	1	1	1	1	1	1	1	1		1	16	1	1	88	94		83	1	17		1	78	20		1	1	100		1	1	1	1		1	1	1		100	1		50	50	1		1	1	1	1
ACAD9	1	1	1	1	4	10	16	20	106	32	14		1	44	1	1	32	122		2	53	45		24	60	16		1	1	99		65	35	1	1		8	38	55		85	15		1	56	44		1	19	31	50
ACADL	1	1	1	1	1	1	1	1	1	1	1		1	26	1	6	46	120		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
ACADM	1	1	1	1	1	1	1	1	1	1	1		1	12	1	1	70	112		4	55	41		11	79	11		1	4	96		100	1	1	1		1	48	52		99	1		1	1	1		1	1	1	99
ACADS	1	1	1	1	1	1	1	1	1	1	1		1	18	4	4	30	144		4	48	48		1	1	1		1	11	89		1	1	1	1		1	1	1		100	1		50	50	1		1	1	1	1
ACADSB	1	1	1	1	1	1	1	46	82	64	6		1	20	1	14	82	80		4	64	32		1	46	52		1	1	100		1	1	1	1		64	36	1		100	1		1	1	100		1	1	1	100
ACADVL	1	1	1	1	4	12	32	18	78	32	20		1	78	1	4	26	92		1	47	53		19	60	21		1	48	51		52	20	11	17		17	22	61		85	15		1	5	95		1	1	1	99
ACAT1	1	1	1	1	4	8	24	42	62	38	24		1	32	1	4	24	138		1	42	58		15	67	17		1	8	92		100	1	1	1		16	21	63		94	6		6	6	88		1	2	1	98
ACO2	1	1	1	1	4	10	32	46	62	28	20		1	22	1	4	56	118		1	59	40		10	77	13		1	1	99		100	1	1	1		34	11	55		100	1		1	4	95		1	1	1	98
ACOT9	1	1	1	1	1	1	1	38	138	14	12		1	30	1	12	40	118		3	59	38		1	1	1		1	6	94		1	1	1	1		33	67	1		85	15		1	1	100		1	1	1	99
ACP6	1	1	1	1	1	1	1	1	1	1	1		1	20	1	1	80	100		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		79	21		1	1	1		1	1	1	1
ACSF2	1	1	1	1	1	1	1	1	186	14	1		1	1	1	1	1	1		1	39	60		1	1	1		1	2	98		1	1	1	1		1	1	1		99	1		1	1	100		1	1	1	100
ACSS1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	100		1	1	1	1		1	1	1		100	1		1	1	1		1	1	1	1
ADCK3	1	1	1	1	1	1	1	34	104	26	38		1	1	1	1	1	1		34	46	20		1	1	1		1	1	1		1	1	1	1		1	1	1		97	3		1	1	1		1	1	1	100
AFG3L2	1	14	1	1	8	14	14	40	76	18	16		1	26	1	4	42	128		2	46	52		11	70	20		1	1	1		1	100	1	1		1	88	12		64	36		1	3	97		1	21	23	56
AGK	1	1	1	1	1	4	28	72	82	4	10		1	30	1	1	106	66		1	82	18		19	69	11		1	100	1		1	46	54	1		1	87	13		54	46		1	1	1		1	50	49	1
AIFM1	1	1	1	1	10	14	38	24	78	20	16		1	20	1	4	36	140		2	62	36		16	60	23		1	22	78		34	30	35	1		2	44	54		38	62		1	8	92		1	6	1	94
AK4	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		2	30	68		1	1	1		1	1	100		1	1	1	1		1	1	1		100	1		1	1	1		1	1	1	99
AKAP1	1	1	1	1	4	44	24	32	42	38	14		1	1	1	1	1	1		19	37	44		37	13	50		1	1	1		1	1	1	1		1	1	1		1	1		1	4	96		21	33	33	13
ALDH1B1	1	1	1	1	1	4	20	56	84	10	24		1	1	1	1	1	1		2	71	27		36	61	3		1	1	100		1	1	1	1		63	37	1		99	1		1	1	100		1	1	1	100
ALDH2	1	1	1	1	4	6	30	60	56	22	24		1	16	1	4	26	152		1	1	1		54	45	1		1	1	1		100	1	1	1		23	15	62		99	2		100	1	1		1	2	2	96
ALDH4A1	1	1	16	1	1	4	22	70	40	28	20		1	8	1	1	34	156		1	1	1		1	69	29		1	1	99		100	1	1	1		32	1	68		97	3		1	1	1		1	1	1	100
ALDH5A1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	62	138		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	4	96		1	1	1	100
ALDH6A1	1	1	1	1	1	1	4	26	92	74	1		1	26	1	1	52	122		1	36	64		57	39	4		1	1	99		1	1	1	1		1	1	1		97	3		1	1	1		1	1	1	100
AMT	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
ATP5A1	1	1	1	1	14	26	30	48	48	16	14		1	20	1	8	28	142		1	73	25		16	68	16		1	4	95		41	20	29	10		1	54	46		100	1		4	11	85		1	4	18	78
ATP5B	1	1	1	1	12	30	24	46	48	20	18		1	14	1	6	28	152		5	85	10		14	67	19		1	20	79		50	15	23	12		1	53	47		91	9		2	9	89		1	2	18	80
ATP5C1	1	1	1	1	6	18	30	40	66	32	6		1	42	1	6	24	128		1	56	43		16	69	16		1	22	78		22	45	20	13		1	1	1		96	4		1	11	87		1	4	11	85
ATP5D	1	1	1	1	8	14	22	44	1	78	32		1	20	4	32	44	100		1	36	63		11	70	18		1	47	53		1	1	1	1		1	72	28		98	2		1	24	76		1	7	10	82
ATP5E	1	1	1	1	16	32	36	56	1	10	50		1	44	1	44	16	94		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
ATP5F1	1	1	1	1	12	16	26	32	52	46	14		1	18	1	8	30	144		1	61	38		15	67	17		1	78	22		22	43	19	16		1	50	50		97	3		1	12	88		1	3	20	77
ATP5H	1	1	1	1	14	8	32	42	64	30	12		1	34	1	6	28	130		1	24	76		15	67	17		1	66	34		1	100	1	1		1	21	79		93	7		1	15	85		1	4	12	84
ATP5I	1	1	1	1	14	16	28	68	1	52	18		1	1	1	1	1	1		1	50	50		14	67	19		1	100	1		1	1	1	1		1	1	1		89	11		1	4	96		1	1	1	99
ATP5J	1	1	1	1	1	1	1	44	1	54	102		1	50	1	1	30	120		1	1	100		1	1	1		1	1	1		1	1	1	1		1	1	1		100	1		1	1	1		1	1	1	100
ATP5L	1	1	1	1	10	24	28	46	1	60	30		1	1	1	1	1	1		1	59	41		25	60	15		1	51	49		1	1	1	1		1	1	1		94	6		1	11	89		1	3	1	97
ATP5O	1	1	1	1	8	16	24	38	60	34	18		1	34	1	1	24	140		33	21	46		14	67	19		1	61	39		30	29	7	35		1	37	63		94	6		5	8	87		1	1	21	77
ATPAF1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		79	17	4		1	1	100		1	1	1	1		100	1	1		100	1		1	1	1		1	1	1	1
ATPIF1	1	1	1	1	1	12	14	54	1	74	44		1	1	1	1	1	1		1	1	1		16	48	35		1	1	1		1	1	1	1		1	1	1		1	1		1	1	100		5	1	1	94
AUH	1	1	1	1	1	1	1	142	1	1	58		1	1	1	1	1	1		1	1	100		30	25	45		1	100	1		1	1	1	1		1	1	1		1	99		1	1	100		1	1	1	1
BCAT2	1	1	1	1	1	1	1	36	110	54	1		1	32	1	6	34	128		1	77	22		48	47	5		3	1	97		1	1	1	1		100	1	1		100	1		1	1	100		1	1	1	99
BCKDHA	1	1	1	1	1	1	1	112	58	14	16		1	70	1	14	14	102		1	1	100		1	1	1		1	16	84		1	1	1	1		1	1	1		98	2		1	1	1		1	12	1	88
BCKDHB	1	1	1	1	1	1	1	1	1	1	1		1	22	1	8	66	104		1	78	22		24	75	1		1	8	92		1	1	1	1		1	1	1		91	9		1	1	1		1	1	1	1
BCL2L13	1	1	1	1	1	1	1	1	1	1	1		1	52	1	4	26	114		8	58	34		17	71	12		1	1	100		1	1	1	1		1	28	72		100	1		1	1	100		1	1	1	100
BDH1	1	1	1	1	1	1	1	16	104	54	26		1	1	1	10	54	134		1	1	1		1	1	1		1	1	100		1	1	1	1		1	1	1		100	1		1	1	1		1	1	1	1
C1QBP	1	1	1	1	1	1	34	1	166	1	1		4	8	1	4	44	140		1	87	12		24	63	13		32	34	34		58	25	17	1		13	23	64		92	8		13	16	71		1	20	9	71
CARKD	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		45	17	38		1	1	1		1	13	87		1	1	1	1		100	1	1		100	1		1	1	1		1	1	1	1
CCBL2	1	1	1	1	1	1	1	1	1	1	1		1	10	1	1	78	112		72	13	15		1	1	1		1	1	100		1	1	1	1		100	1	1		100	1		73	13	14		1	1	1	1
CCDC58	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		25	52	23		17	71	12		76	1	23		1	1	1	1		90	10	1		94	6		1	1	100		1	4	1	96
CECR5	1	1	1	1	1	1	26	50	56	40	28		1	1	1	1	1	1		4	54	42		38	48	13		1	1	100		1	1	1	1		100	1	1		95	5		1	1	100		1	1	1	100
CHCHD2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		48	1	52		7	78	15		1	1	1		100	1	1	1		74	26	1		96	4		1	1	1		12	3	1	85
CHCHD3	1	1	1	1	1	10	24	48	52	38	26		1	64	1	1	8	126		1	48	52		10	69	21		1	1	100		1	48	35	17		1	33	67		1	99		1	19	81		1	8	69	23
CHCHD6	1	1	1	1	1	1	30	50	54	42	24		1	28	1	1	70	102		1	86	14		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	3	67	29
CLPB	1	1	1	1	1	1	1	1	1	1	1		1	46	1	1	54	98		2	17	81		20	54	26		1	54	46		1	1	1	1		1	1	100		19	81		1	39	61		1	3	26	70
CLPP	1	1	1	1	1	1	1	1	1	1	1		1	36	1	4	48	110		1	66	34		9	76	16		1	1	99		1	1	1	1		5	16	79		100	1		1	1	100		1	3	1	97
CLPX	1	1	1	1	1	32	1	32	92	32	10		1	68	1	1	14	116		12	30	58		15	70	15		1	1	100		1	100	1	1		1	15	85		100	1		1	1	100		1	2	1	98
CLYBL	1	1	1	1	1	1	1	1	1	1	1		1	74	1	1	62	64		1	96	4		1	97	1		1	1	1		1	1	1	1		1	1	1		80	20		1	1	1		1	1	1	1
COA3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		11	73	16		1	100	1		1	100	1	1		1	1	1		1	1		1	37	63		1	17	23	60
COA6	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		74	26		1	1	1		1	1	1	1
COQ5	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		2	28	70		1	1	1		1	1	1		1	1	1	1		1	1	1		100	1		1	1	1		1	3	1	97
COQ9	1	1	1	1	1	1	14	72	42	54	20		1	26	1	1	46	128		1	46	54		5	84	11		28	1	72		1	1	1	1		1	1	1		100	1		1	1	100		1	1	1	99
COX4I1	1	1	1	1	1	6	6	82	14	36	56		1	14	1	4	24	156		1	71	29		11	74	15		9	56	34		1	64	34	2		1	30	69		65	35		1	11	89		1	24	27	50
COX5A	1	1	1	1	14	22	26	58	1	34	46		1	34	1	1	32	132		6	45	49		8	75	17		1	52	48		1	100	1	1		1	1	1		46	54		2	60	38		1	25	1	75
COX5B	1	1	1	1	24	30	24	42	1	64	14		1	1	1	1	1	1		7	13	79		14	69	16		3	33	64		16	67	11	7		1	99	1		34	66		1	15	84		1	20	32	48
COX6C	1	1	1	1	16	24	28	40	1	60	30		1	1	1	1	1	1		1	70	30		12	76	12		1	72	28		1	1	1	1		1	1	1		79	21		1	55	45		1	25	10	65
COX7A2L	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	11	89		9	68	23		1	1	1		1	100	1	1		1	1	1		72	28		1	36	64		1	22	27	51
COX7C	1	1	1	1	1	1	18	56	1	88	38		1	1	1	1	1	1		1	1	1		7	68	24		1	1	100		1	1	1	1		1	1	1		1	1		1	92	8		1	1	1	1
CPOX	1	1	1	1	6	40	12	38	64	24	16		1	12	1	4	32	150		17	11	73		43	56	1		1	24	76		100	1	1	1		47	3	50		100	1		1	1	100		1	1	1	99
CPT1A	4	1	1	1	10	22	48	32	54	14	14		1	1	1	1	1	1		1	1	1		20	61	18		1	1	100		1	1	100	1		100	1	1		88	12		1	4	96		1	1	1	1
CPT2	1	1	1	1	1	1	14	30	98	58	1		1	38	1	1	44	118		1	46	54		4	70	26		5	4	90		1	1	1	1		1	1	100		98	2		1	1	100		1	1	1	100
CS	1	1	1	1	4	10	24	44	58	42	18		1	16	1	8	34	140		2	67	30		11	74	15		1	2	98		66	28	1	5		26	15	59		89	11		1	8	92		1	6	1	94
CYB5R1	1	1	1	1	1	1	38	50	74	26	12		1	28	14	14	64	78		1	73	27		5	85	10		1	100	1		1	1	1	1		1	35	65		76	24		1	54	46		1	11	1	89
CYC1	1	1	1	1	10	16	38	26	70	32	10		1	56	1	6	16	122		1	86	13		23	61	16		1	87	13		48	52	1	1		1	94	6		56	44		1	28	72		1	20	35	45
CYCS	1	1	1	1	18	1	20	68	1	92	1		1	1	1	1	1	1		60	4	36		20	63	17		91	5	4		1	64	1	36		48	20	32		55	45		23	19	58		9	2	4	85
DAP3	1	1	1	1	1	1	22	64	58	38	22		1	32	1	4	38	126		1	86	14		13	77	10		1	16	84		1	1	100	1		1	61	39		100	1		1	54	46		1	11	22	68
DARS2	1	1	1	1	1	1	4	20	116	36	24		1	32	1	32	16	120		5	75	20		12	77	11		1	1	100		1	1	1	1		1	1	1		55	45		1	8	92		1	7	1	93
DBT	1	1	1	1	1	1	18	1	168	1	14		1	54	1	4	12	130		1	86	14		64	31	5		1	1	1		1	1	1	1		1	1	1		92	8		1	31	69		1	84	1	16
DECR1	1	1	1	1	1	10	22	44	62	38	22		1	1	1	1	1	1		1	55	44		10	78	12		1	49	51		29	38	20	14		8	28	64		59	41		1	13	87		1	6	1	94
DHODH	1	1	1	1	1	1	10	40	120	16	12		1	36	1	1	46	118		5	54	41		51	37	12		1	100	1		1	1	1	1		1	1	1		94	6		1	1	100		1	1	1	1
DHTKD1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		8	47	45		9	81	10		1	1	100		1	1	1	1		1	1	1		100	1		1	1	100		1	1	1	1
DIABLO	1	1	1	1	1	1	1	1	1	180	20		1	1	1	1	1	1		22	54	25		21	64	15		56	13	31		100	1	1	1		25	9	66		94	6		1	11	89		1	2	23	75
DLAT	1	1	1	1	4	8	24	24	76	30	32		1	46	1	8	22	124		1	78	22		12	69	18		1	1	100		1	76	1	24		1	64	36		99	1		1	3	97		1	8	19	74
DLD	1	1	1	1	4	10	26	36	78	18	28		1	10	6	8	46	130		1	45	55		12	76	12		3	38	59		100	1	1	1		6	49	45		85	15		4	16	80		1	4	1	96
DLST	1	1	1	1	1	14	26	44	80	22	12		1	12	1	6	38	142		3	53	44		16	64	20		38	30	31		1	1	1	1		1	1	100		78	22		1	5	95		1	3	1	96
DNAJA3	1	1	1	1	1	1	1	1	1	1	1		1	44	1	1	36	120		2	68	30		9	74	17		1	94	6		1	100	1	1		1	1	1		20	80		1	66	34		1	18	16	66
DNAJC19	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	14	86		7	73	20		1	100	1		1	85	1	15		1	1	1		51	49		1	1	100		1	13	1	87
EARS2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		9	46	45		43	25	31		1	1	100		1	1	1	1		1	1	1		100	1		1	1	100		1	1	1	100
ECHDC2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	100	1		1	1	1	1		1	1	1		2	98		1	1	1		1	1	1	1
ECHS1	1	1	1	1	4	8	14	36	68	42	28		1	18	1	4	64	114		2	47	51		10	78	12		2	9	89		100	1	1	1		20	5	75		99	1		1	14	86		1	2	1	98
ECI1	1	1	1	1	1	1	1	38	80	48	32		1	58	1	6	16	120		1	76	24		1	1	1		1	1	1		1	1	1	1		1	1	1		99	1		1	1	1		1	1	1	99
ERAL1	1	1	1	1	1	1	1	1	1	1	1		1	50	1	1	8	142		1	38	61		1	81	17		1	1	1		1	1	1	1		1	1	1		1	1		1	11	89		1	3	1	97
ETFA	1	1	1	1	4	12	20	36	52	42	34		1	22	1	1	32	140		1	54	45		13	75	13		1	2	97		91	1	9	1		24	10	66		99	1		1	6	93		1	1	1	98
ETFB	1	1	1	1	4	8	14	38	62	50	22		1	22	1	4	30	142		5	54	41		9	78	13		1	9	90		100	1	1	1		22	12	66		98	2		14	21	65		1	2	1	97
ETFDH	1	1	1	1	4	12	18	12	96	46	12		1	54	1	6	28	112		1	16	84		1	1	1		1	1	1		1	1	1	1		1	41	59		98	2		1	1	100		1	1	1	1
ETHE1	1	1	1	1	1	8	16	10	94	42	28		1	1	1	1	1	1		1	1	100		91	6	3		1	2	97		100	1	1	1		19	9	72		99	1		1	1	100		2	1	1	98
FAM136A	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		14	16	70		10	68	23		79	2	19		1	1	1	1		100	1	1		97	3		1	1	100		2	1	1	97
FARS2	1	1	1	1	1	1	1	106	64	22	10		1	1	1	1	1	1		1	21	79		1	68	30		1	1	1		1	1	1	1		1	1	1		100	1		1	16	84		1	1	1	1
FASTKD2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		6	64	30		5	91	4		1	1	100		1	1	1	1		1	1	1		1	1		1	49	51		7	8	1	85
FASTKD5	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		11	34	55		35	63	2		1	1	100		1	1	1	1		1	1	1		1	1		1	1	100		1	3	1	97
FDXR	1	1	1	1	1	1	24	132	30	1	16		1	60	1	1	10	128		1	1	1		26	21	53		1	2	98		1	1	1	1		30	1	70		99	1		1	1	100		1	3	1	97
FH	1	1	1	1	1	14	18	36	74	42	14		6	16	1	6	28	144		16	64	20		32	60	9		2	6	93		100	1	1	1		34	18	49		100	1		40	1	60		27	2	1	71
FXN	1	1	1	1	1	1	1	1	1	1	1		1	40	1	1	60	100		1	6	94		9	64	27		1	7	93		1	1	1	1		1	1	1		100	1		1	1	100		1	1	1	99
GCAT	1	1	1	1	1	1	1	1	1	1	1		1	40	1	1	26	132		1	1	1		76	14	10		1	1	1		1	1	1	1		1	1	1		1	1		1	1	100		1	1	1	1
GCDH	1	1	1	1	1	1	6	50	86	42	16		1	1	1	1	1	1		5	65	30		1	79	20		1	1	100		1	1	1	1		1	1	1		100	1		1	1	100		1	1	1	100
GFM1	1	1	1	1	1	1	24	24	116	16	20		1	18	1	6	34	142		1	68	31		24	59	17		1	1	100		100	1	1	1		66	34	1		100	1		1	1	99		1	1	1	100
GFM2	1	1	1	1	1	1	1	1	1	1	1		1	60	1	1	18	122		1	1	100		37	49	14		1	1	100		1	1	1	1		1	1	1		100	1		1	1	100		26	1	1	74
GLDC	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
GLRX5	1	1	1	1	1	1	1	1	1	1	1		1	62	1	1	22	116		1	50	50		15	75	10		3	8	89		100	1	1	1		100	1	1		100	1		1	1	100		1	1	1	100
GLUD1	1	1	1	1	4	14	24	56	72	14	16		1	12	1	4	36	146		3	71	26		16	67	16		1	1	1		45	40	1	16		14	38	47		70	30		2	5	93		1	1	1	99
GOT2	1	1	1	1	4	14	26	44	70	26	16		1	18	1	4	30	148		2	69	30		16	61	24		26	20	54		100	1	1	1		41	15	45		99	1		8	9	82		1	1	1	99
GPD2	1	1	1	1	8	14	32	52	66	14	14		1	32	1	6	34	128		1	1	1		27	60	13		1	36	64		79	21	1	1		1	50	50		98	2		1	6	94		1	1	1	100
GPT2	1	1	1	1	1	1	16	30	110	38	6		1	56	1	1	16	128		1	1	1		1	1	1		1	1	100		1	1	1	1		1	1	1		1	1		50	50	1		1	1	1	100
GRPEL1	1	1	1	1	1	1	16	46	76	50	14		1	42	1	1	16	140		1	28	71		10	69	21		1	7	93		100	1	1	1		19	13	68		100	1		1	4	96		1	3	1	97
GRPEL2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	32	68		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	100		1	1	1	1
HADH	1	1	26	1	16	1	8	30	72	30	16		1	24	1	6	52	116		3	97	1		24	63	13		27	23	50		1	1	1	1		63	18	19		99	1		1	1	100		1	1	1	100
HADHA	1	1	1	1	4	14	36	46	64	22	16		1	18	1	6	50	126		5	62	33		15	71	15		1	11	89		54	19	20	7		4	53	44		88	12		1	22	77		1	6	19	76
HADHB	1	1	1	1	1	14	24	52	68	28	12		1	16	1	8	34	140		1	45	55		15	68	17		1	28	72		51	20	23	7		1	33	66		90	10		1	19	81		1	8	14	79
HARS2	1	1	1	1	1	1	1	1	1	1	1		1	36	1	1	42	120		1	29	71		56	31	14		1	1	1		1	1	1	1		1	6	94		98	2		1	1	100		1	5	1	95
HCCS	1	1	1	1	1	1	1	1	1	1	1		1	60	1	1	24	116		1	54	45		7	80	13		1	1	1		1	1	1	1		1	64	36		100	1		1	1	100		1	1	1	1
HIBADH	1	1	1	1	1	1	1	92	1	1	108		1	28	1	1	32	136		2	63	34		1	83	15		8	4	88		100	1	1	1		31	14	54		100	1		1	19	81		1	1	1	99
HIBCH	1	1	1	1	1	6	22	62	36	54	20		1	22	1	1	28	144		1	1	100		78	19	4		1	1	99		100	1	1	1		94	6	1		100	1		5	1	95		1	1	1	100
HINT2	1	1	1	1	1	8	12	38	1	92	50		1	1	1	1	116	84		1	78	22		10	76	14		1	1	100		1	1	1	1		94	6	1		100	1		4	46	50		1	5	1	95
HMGCL	1	1	1	1	1	6	20	46	28	48	52		1	30	16	10	42	104		12	39	49		55	37	8		2	1	97		100	1	1	1		41	4	55		100	1		1	1	100		1	1	1	100
HSD17B10	1	1	1	1	1	4	20	30	68	58	20		1	46	1	4	34	118		4	68	27		18	64	18		1	4	96		100	1	1	1		24	15	61		83	17		3	22	75		1	2	5	92
HSD17B8	1	1	1	1	1	1	1	36	100	42	22		1	1	1	1	1	1		8	1	92		78	18	4		1	24	76		1	1	1	1		1	1	1		91	9		1	3	97		1	1	16	84
HSPA9	1	1	1	1	6	16	28	46	64	18	22		1	20	1	6	32	140		1	61	38		16	66	18		3	7	90		66	12	16	6		23	28	49		91	9		9	10	81		1	3	13	84
HSPD1	4	1	1	1	12	16	30	40	36	34	26		1	16	1	6	28	148		2	67	30		15	67	17		2	25	73		56	28	1	17		5	42	53		96	4		25	18	58		1	2	3	94
HSPE1	1	1	1	1	10	16	22	44	1	64	38		1	10	1	6	30	150		7	10	84		18	66	16		1	22	77		1	1	1	1		48	47	5		97	3		13	5	82		1	2	1	97
IARS2	1	1	1	1	1	1	1	24	78	80	18		1	34	1	4	54	108		1	78	21		9	79	11		1	1	98		100	1	1	1		21	24	54		100	1		1	2	98		1	1	1	100
ICT1	1	1	1	1	1	1	1	1	1	200	1		1	1	1	1	1	1		1	44	56		1	58	40		1	32	68		1	1	1	1		1	22	78		82	18		1	14	86		1	23	1	77
IDH2	6	6	1	1	1	6	22	42	50	40	24		1	18	1	8	30	140		3	58	39		18	68	13		1	7	92		72	1	28	1		44	17	39		98	2		1	1	100		1	1	1	100
IDH3A	1	1	1	1	1	4	30	48	56	34	28		1	48	1	4	30	120		1	73	26		11	68	21		1	7	93		100	1	1	1		13	24	62		99	1		6	5	89		1	1	2	97
IDH3G	1	1	1	1	1	1	1	1	1	1	1		1	22	1	4	60	114		1	65	35		13	70	17		3	10	87		1	1	1	1		7	34	59		100	1		1	1	100		1	1	1	99
ISCA1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		96	1	1		1	1	1		1	1	1	1		1	1	1		100	1		1	1	1		1	1	1	100
ISCA2	1	1	1	1	1	1	1	1	1	1	1		1	12	1	1	54	136		1	1	100		1	10	88		1	1	99		1	1	1	1		1	1	1		97	3		1	1	100		21	1	1	79
ISCU	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		11	65	24		1	1	100		1	1	1	1		100	1	1		100	1		1	1	100		5	1	1	95
IVD	1	1	1	1	1	1	18	36	102	28	14		1	22	1	26	74	78		1	23	77		5	61	34		2	6	92		1	1	1	1		24	1	76		99	1		1	1	100		1	1	1	100
KIAA0391	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	11	89		74	20	6		1	1	100		1	1	1	1		1	1	1		1	1		1	1	100		1	1	1	1
L2HGDH	1	1	1	1	1	1	1	1	1	1	1		1	34	1	8	68	92		1	19	81		55	35	10		1	1	100		1	1	1	1		1	1	1		100	1		1	1	100		1	33	1	67
